idUsuario,artista,sexo,pais
367,saosin,m,Germany
367,underoath,m,Germany
367,killswitch engage,m,Germany
367,angels & airwaves,m,Germany
367,thrice,m,Germany
367,good charlotte,m,Germany
367,simple plan,m,Germany
367,from autumn to ashes,m,Germany
367,sugarcult,m,Germany
367,stone sour,m,Germany
367,imogen heap,m,Germany
367,chimaira,m,Germany
367,danny elfman,m,Germany
367,jet,m,Germany
367,lostprophets,m,Germany
367,panic at the disco,m,Germany
367,3 doors down,m,Germany
367,disturbed,m,Germany
367,yellowcard,m,Germany
367,stereophonics,m,Germany
367,sum 41,m,Germany
367,lamb of god,m,Germany
367,koЯn,m,Germany
367,rob zombie,m,Germany
367,refused,m,Germany
376,dark tranquillity,m,Finland
376,slayer,m,Finland
376,all that remains,m,Finland
376,disturbed,m,Finland
376,norther,m,Finland
376,red hot chili peppers,m,Finland
376,devildriver,m,Finland
376,killswitch engage,m,Finland
376,linkin park,m,Finland
376,fear factory,m,Finland
376,sonic syndicate,m,Finland
376,as i lay dying,m,Finland
376,children of bodom,m,Finland
376,lamb of god,m,Finland
376,lacuna coil,m,Finland
376,paramore,m,Finland
376,arch enemy,m,Finland
376,the haunted,m,Finland
376,bloc party,m,Finland
376,green day,m,Finland
376,the smashing pumpkins,m,Finland
376,30 seconds to mars,m,Finland
376,meshuggah,m,Finland
376,chimaira,m,Finland
376,amorphis,m,Finland
376,pendulum,m,Finland
376,at the gates,m,Finland
376,porcupine tree,m,Finland
376,atreyu,m,Finland
379,pantera,m,United States
379,red hot chili peppers,m,United States
379,sepultura,m,United States
379,slayer,m,United States
379,down,m,United States
379,bob marley,m,United States
379,misfits,m,United States
379,korpiklaani,m,United States
379,primus,m,United States
379,rammstein,m,United States
379,judas priest,m,United States
379,alice in chains,m,United States
379,kreator,m,United States
379,death,m,United States
379,sodom,m,United States
379,santana,m,United States
379,dr. dre,m,United States
405,nine inch nails,f,United States
405,mindless self indulgence,f,United States
405,the faint,f,United States
405,incubus,f,United States
405,the dresden dolls,f,United States
405,sneaker pimps,f,United States
405,daft punk,f,United States
405,ratatat,f,United States
405,queen,f,United States
405,modest mouse,f,United States
413,happysad,m,Poland
413,metallica,m,Poland
413,the white stripes,m,Poland
413,hey,m,Poland
413,red hot chili peppers,m,Poland
413,the beatles,m,Poland
413,the gathering,m,Poland
413,blink-182,m,Poland
413,kult,m,Poland
413,radiohead,m,Poland
413,coma,m,Poland
413,motörhead,m,Poland
413,linkin park,m,Poland
413,eddie vedder,m,Poland
413,my chemical romance,m,Poland
413,panic at the disco,m,Poland
413,system of a down,m,Poland
413,green day,m,Poland
413,tool,m,Poland
413,queens of the stone age,m,Poland
413,pidżama porno,m,Poland
413,cat power,m,Poland
413,kings of leon,m,Poland
413,bruce springsteen,m,Poland
413,koЯn,m,Poland
413,guns n roses,m,Poland
413,muse,m,Poland
413,rise against,m,Poland
413,arctic monkeys,m,Poland
413,akurat,m,Poland
413,black sabbath,m,Poland
413,joy division,m,Poland
413,slipknot,m,Poland
413,porcupine tree,m,Poland
413,nirvana,m,Poland
413,rammstein,m,Poland
413,iron maiden,m,Poland
413,slayer,m,Poland
413,no doubt,m,Poland
413,foo fighters,m,Poland
413,gorillaz,m,Poland
413,rage against the machine,m,Poland
413,bob marley,m,Poland
413,placebo,m,Poland
413,the dresden dolls,m,Poland
416,caetano veloso,f,United Kingdom
416,nick drake,f,United Kingdom
416,al green,f,United Kingdom
416,air,f,United Kingdom
416,the beatles,f,United Kingdom
416,philip glass,f,United Kingdom
416,frank sinatra,f,United Kingdom
416,beirut,f,United Kingdom
416,jeff buckley,f,United Kingdom
416,santana,f,United Kingdom
416,otis redding,f,United Kingdom
416,coldplay,f,United Kingdom
416,the beach boys,f,United Kingdom
416,amy winehouse,f,United Kingdom
416,yann tiersen,f,United Kingdom
416,pink floyd,f,United Kingdom
416,prince,f,United Kingdom
420,shakira,f,Norway
420,the new pornographers,f,Norway
420,abba,f,Norway
420,feist,f,Norway
420,ryan adams,f,Norway
420,jack johnson,f,Norway
420,kings of leon,f,Norway
420,muse,f,Norway
420,red hot chili peppers,f,Norway
420,talking heads,f,Norway
420,the rolling stones,f,Norway
420,coldplay,f,Norway
420,santogold,f,Norway
420,nirvana,f,Norway
420,kasabian,f,Norway
420,calexico,f,Norway
420,arcade fire,f,Norway
420,aretha franklin,f,Norway
420,basement jaxx,f,Norway
420,james morrison,f,Norway
420,kt tunstall,f,Norway
420,fleetwood mac,f,Norway
420,the gossip,f,Norway
420,u2,f,Norway
420,elvis presley,f,Norway
420,paolo nutini,f,Norway
420,beck,f,Norway
420,sheryl crow,f,Norway
420,michael jackson,f,Norway
420,cansei de ser sexy,f,Norway
420,placebo,f,Norway
430,anathema,m,Sweden
430,the cure,m,Sweden
430,seal,m,Sweden
430,vnv nation,m,Sweden
430,oomph!,m,Sweden
430,slipknot,m,Sweden
433,burzum,m,Russian Federation
433,three days grace,m,Russian Federation
433,in extremo,m,Russian Federation
433,isis,m,Russian Federation
434,kylie minogue,m,United Kingdom
434,tori amos,m,United Kingdom
434,madonna,m,United Kingdom
434,róisín murphy,m,United Kingdom
434,hercules and love affair,m,United Kingdom
434,imogen heap,m,United Kingdom
434,robyn,m,United Kingdom
434,lily allen,m,United Kingdom
434,girls aloud,m,United Kingdom
434,britney spears,m,United Kingdom
434,chromeo,m,United Kingdom
434,peaches,m,United Kingdom
434,lcd soundsystem,m,United Kingdom
434,amy winehouse,m,United Kingdom
434,m.i.a.,m,United Kingdom
434,cansei de ser sexy,m,United Kingdom
434,sufjan stevens,m,United Kingdom
434,sia,m,United Kingdom
434,prince,m,United Kingdom
434,shiny toy guns,m,United Kingdom
434,the postal service,m,United Kingdom
434,santogold,m,United Kingdom
441,pennywise,m,Malta
441,lagwagon,m,Malta
441,the distillers,m,Malta
441,nofx,m,Malta
441,the offspring,m,Malta
441,millencolin,m,Malta
441,alkaline trio,m,Malta
441,the bouncing souls,m,Malta
441,descendents,m,Malta
447,porcupine tree,m,Germany
447,yann tiersen,m,Germany
447,soundtrack,m,Germany
447,archive,m,Germany
447,volbeat,m,Germany
447,anathema,m,Germany
447,infected mushroom,m,Germany
447,my morning jacket,m,Germany
447,tool,m,Germany
447,blackfield,m,Germany
447,dredg,m,Germany
447,god is an astronaut,m,Germany
447,equilibrium,m,Germany
447,band of horses,m,Germany
447,boards of canada,m,Germany
447,fleet foxes,m,Germany
447,elbow,m,Germany
447,digitalism,m,Germany
447,trentemøller,m,Germany
447,mastodon,m,Germany
447,the offspring,m,Germany
447,iamx,m,Germany
447,dimmu borgir,m,Germany
447,radiohead,m,Germany
447,blonde redhead,m,Germany
447,clint mansell,m,Germany
447,chromeo,m,Germany
448,alice in chains,f,Finland
448,nirvana,f,Finland
448,pearl jam,f,Finland
448,dir en grey,f,Finland
448,rancid,f,Finland
448,guns n roses,f,Finland
448,the cure,f,Finland
448,placebo,f,Finland
448,ramones,f,Finland
448,peaches,f,Finland
448,lady gaga,f,Finland
448,red hot chili peppers,f,Finland
448,metallica,f,Finland
448,rise against,f,Finland
448,mindless self indulgence,f,Finland
448,radiohead,f,Finland
448,anthrax,f,Finland
448,the clash,f,Finland
448,volbeat,f,Finland
448,ac/dc,f,Finland
448,the offspring,f,Finland
448,blink-182,f,Finland
448,the killers,f,Finland
448,bad religion,f,Finland
448,t.a.t.u.,f,Finland
448,afi,f,Finland
448,the sounds,f,Finland
448,muse,f,Finland
448,britney spears,f,Finland
448,gym class heroes,f,Finland
448,crystal castles,f,Finland
448,cansei de ser sexy,f,Finland
448,silverstein,f,Finland
448,fergie,f,Finland
448,gorillaz,f,Finland
448,rihanna,f,Finland
448,sum 41,f,Finland
451,tori amos,f,Poland
451,cocorosie,f,Poland
451,interpol,f,Poland
451,joy division,f,Poland
451,nouvelle vague,f,Poland
451,crystal castles,f,Poland
451,sigur rós,f,Poland
451,hey,f,Poland
451,myslovitz,f,Poland
451,the strokes,f,Poland
451,radiohead,f,Poland
451,nick drake,f,Poland
451,blur,f,Poland
451,u2,f,Poland
451,the beatles,f,Poland
451,coldplay,f,Poland
451,the cranberries,f,Poland
451,fiona apple,f,Poland
451,air,f,Poland
451,queens of the stone age,f,Poland
451,clap your hands say yeah,f,Poland
451,josé gonzález,f,Poland
451,goldfrapp,f,Poland
451,boards of canada,f,Poland
451,thom yorke,f,Poland
451,john lennon,f,Poland
451,red hot chili peppers,f,Poland
451,the jesus and mary chain,f,Poland
453,adema,m,United Kingdom
453,rob zombie,m,United Kingdom
453,eric clapton,m,United Kingdom
453,aphex twin,m,United Kingdom
453,tool,m,United Kingdom
453,mudvayne,m,United Kingdom
453,misfits,m,United Kingdom
453,limp bizkit,m,United Kingdom
453,godsmack,m,United Kingdom
453,drowning pool,m,United Kingdom
453,dope,m,United Kingdom
453,slipknot,m,United Kingdom
453,a perfect circle,m,United Kingdom
458,beatsteaks,f,Germany
458,bloc party,f,Germany
458,shout out louds,f,Germany
458,maxïmo park,f,Germany
458,the subways,f,Germany
458,kings of leon,f,Germany
458,the strokes,f,Germany
458,tokyo police club,f,Germany
458,arctic monkeys,f,Germany
458,the wombats,f,Germany
458,the cribs,f,Germany
458,the kooks,f,Germany
458,dirty pretty things,f,Germany
458,the pigeon detectives,f,Germany
460,afi,m,Norway
460,saosin,m,Norway
460,kent,m,Norway
460,muse,m,Norway
460,circa survive,m,Norway
460,rancid,m,Norway
460,the all-american rejects,m,Norway
460,travis,m,Norway
460,him,m,Norway
460,marilyn manson,m,Norway
460,escape the fate,m,Norway
460,alexisonfire,m,Norway
460,30 seconds to mars,m,Norway
460,my chemical romance,m,Norway
460,rise against,m,Norway
460,paramore,m,Norway
460,65daysofstatic,m,Norway
460,yellowcard,m,Norway
460,coldplay,m,Norway
460,in flames,m,Norway
460,justin timberlake,m,Norway
460,parkway drive,m,Norway
460,imogen heap,m,Norway
460,bad religion,m,Norway
460,anti-flag,m,Norway
460,cobra starship,m,Norway
460,snow patrol,m,Norway
460,goo goo dolls,m,Norway
460,city and colour,m,Norway
460,funeral for a friend,m,Norway
460,stone sour,m,Norway
460,natasha bedingfield,m,Norway
460,against me!,m,Norway
460,cradle of filth,m,Norway
460,nofx,m,Norway
460,t.i.,m,Norway
460,billy talent,m,Norway
463,the beatles,m,United Kingdom
463,faith no more,m,United Kingdom
463,nine inch nails,m,United Kingdom
463,yann tiersen,m,United Kingdom
463,the smashing pumpkins,m,United Kingdom
463,max richter,m,United Kingdom
463,blink-182,m,United Kingdom
463,jeff buckley,m,United Kingdom
463,foo fighters,m,United Kingdom
463,tool,m,United Kingdom
463,nirvana,m,United Kingdom
463,silverchair,m,United Kingdom
463,fall out boy,m,United Kingdom
463,the prodigy,m,United Kingdom
463,clint mansell,m,United Kingdom
463,refused,m,United Kingdom
463,sigur rós,m,United Kingdom
463,the jimi hendrix experience,m,United Kingdom
463,65daysofstatic,m,United Kingdom
463,a perfect circle,m,United Kingdom
463,kings of leon,m,United Kingdom
463,johnny cash,m,United Kingdom
463,radiohead,m,United Kingdom
463,led zeppelin,m,United Kingdom
463,aphex twin,m,United Kingdom
463,deftones,m,United Kingdom
463,the dillinger escape plan,m,United Kingdom
463,the flashbulb,m,United Kingdom
463,biffy clyro,m,United Kingdom
463,four tet,m,United Kingdom
463,david bowie,m,United Kingdom
463,the used,m,United Kingdom
463,björk,m,United Kingdom
463,thrice,m,United Kingdom
463,new found glory,m,United Kingdom
463,philip glass,m,United Kingdom
463,jimi hendrix,m,United Kingdom
463,pearl jam,m,United Kingdom
463,battles,m,United Kingdom
463,venetian snares,m,United Kingdom
463,30 seconds to mars,m,United Kingdom
474,lil wayne,m,United States
474,t.i.,m,United States
474,kanye west,m,United States
474,akon,m,United States
474,jay-z,m,United States
474,eminem,m,United States
474,chris brown,m,United States
474,ludacris,m,United States
474,the game,m,United States
474,ne-yo,m,United States
474,nas,m,United States
474,50 cent,m,United States
474,notorious b.i.g.,m,United States
474,2pac,m,United States
474,flo rida,m,United States
474,busta rhymes,m,United States
474,nelly,m,United States
474,chamillionaire,m,United States
474,common,m,United States
479,radiohead,m,United Kingdom
479,the white stripes,m,United Kingdom
479,the black keys,m,United Kingdom
479,modest mouse,m,United Kingdom
479,pixies,m,United Kingdom
479,daft punk,m,United Kingdom
479,damien rice,m,United Kingdom
479,queens of the stone age,m,United Kingdom
479,kings of leon,m,United Kingdom
479,jeff buckley,m,United Kingdom
479,death from above 1979,m,United Kingdom
479,interpol,m,United Kingdom
479,sigur rós,m,United Kingdom
479,elliott smith,m,United Kingdom
479,nirvana,m,United Kingdom
479,the national,m,United Kingdom
479,feeder,m,United Kingdom
479,foo fighters,m,United Kingdom
479,the libertines,m,United Kingdom
479,the offspring,m,United Kingdom
479,the raconteurs,m,United Kingdom
479,led zeppelin,m,United Kingdom
479,the hives,m,United Kingdom
479,jimi hendrix,m,United Kingdom
479,dirty pretty things,m,United Kingdom
479,the strokes,m,United Kingdom
479,the velvet underground,m,United Kingdom
479,nina simone,m,United Kingdom
479,editors,m,United Kingdom
479,arctic monkeys,m,United Kingdom
479,eels,m,United Kingdom
479,band of horses,m,United Kingdom
479,ramones,m,United Kingdom
479,the rolling stones,m,United Kingdom
479,placebo,m,United Kingdom
479,muse,m,United Kingdom
479,regina spektor,m,United Kingdom
493,hypocrisy,m,Norway
493,testament,m,Norway
493,death,m,Norway
493,immortal,m,Norway
493,slayer,m,Norway
493,amon amarth,m,Norway
493,dimmu borgir,m,Norway
493,gojira,m,Norway
493,darkthrone,m,Norway
493,scar symmetry,m,Norway
493,satyricon,m,Norway
493,opeth,m,Norway
493,burzum,m,Norway
493,pantera,m,Norway
493,dark tranquillity,m,Norway
493,at the gates,m,Norway
493,iced earth,m,Norway
493,sodom,m,Norway
493,manowar,m,Norway
493,nile,m,Norway
493,the black dahlia murder,m,Norway
493,soilwork,m,Norway
493,ulver,m,Norway
493,norther,m,Norway
493,behemoth,m,Norway
493,guns n roses,m,Norway
493,kreator,m,Norway
493,arch enemy,m,Norway
493,cannibal corpse,m,Norway
493,equilibrium,m,Norway
493,in flames,m,Norway
497,muse,m,Austria
497,iron maiden,m,Austria
497,u2,m,Austria
497,mogwai,m,Austria
497,red hot chili peppers,m,Austria
497,the killers,m,Austria
497,kaiser chiefs,m,Austria
497,alanis morissette,m,Austria
497,norah jones,m,Austria
497,queen,m,Austria
497,bloc party,m,Austria
497,afi,m,Austria
497,alkaline trio,m,Austria
497,pink floyd,m,Austria
497,system of a down,m,Austria
497,elvis presley,m,Austria
497,the doors,m,Austria
497,lostprophets,m,Austria
497,sting,m,Austria
497,interpol,m,Austria
497,the beatles,m,Austria
497,the prodigy,m,Austria
497,my chemical romance,m,Austria
503,jimi hendrix,m,United Kingdom
503,black sabbath,m,United Kingdom
503,children of bodom,m,United Kingdom
503,metallica,m,United Kingdom
503,kiss,m,United Kingdom
503,paradise lost,m,United Kingdom
503,linkin park,m,United Kingdom
503,feeder,m,United Kingdom
503,scorpions,m,United Kingdom
503,rush,m,United Kingdom
503,iced earth,m,United Kingdom
503,queensrÿche,m,United Kingdom
503,manowar,m,United Kingdom
503,system of a down,m,United Kingdom
503,judas priest,m,United Kingdom
503,queen,m,United Kingdom
503,ac/dc,m,United Kingdom
503,enter shikari,m,United Kingdom
503,slayer,m,United Kingdom
503,motörhead,m,United Kingdom
503,guns n roses,m,United Kingdom
503,the used,m,United Kingdom
503,coheed and cambria,m,United Kingdom
503,megadeth,m,United Kingdom
503,sepultura,m,United Kingdom
503,in flames,m,United Kingdom
503,staind,m,United Kingdom
503,ozzy osbourne,m,United Kingdom
503,lacuna coil,m,United Kingdom
503,hoobastank,m,United Kingdom
503,machine head,m,United Kingdom
503,paramore,m,United Kingdom
503,blink-182,m,United Kingdom
503,sum 41,m,United Kingdom
524,gojira,m,Spain
525,the offspring,m,Russian Federation
525,weezer,m,Russian Federation
525,billy talent,m,Russian Federation
525,depeche mode,m,Russian Federation
525,the subways,m,Russian Federation
525,mando diao,m,Russian Federation
525,rise against,m,Russian Federation
525,muse,m,Russian Federation
525,incubus,m,Russian Federation
525,the libertines,m,Russian Federation
525,arctic monkeys,m,Russian Federation
525,three days grace,m,Russian Federation
525,radiohead,m,Russian Federation
525,3 doors down,m,Russian Federation
525,the dandy warhols,m,Russian Federation
525,coldplay,m,Russian Federation
525,nickelback,m,Russian Federation
525,hard-fi,m,Russian Federation
525,anti-flag,m,Russian Federation
525,lostprophets,m,Russian Federation
525,papa roach,m,Russian Federation
525,the prodigy,m,Russian Federation
525,franz ferdinand,m,Russian Federation
525,hoobastank,m,Russian Federation
525,breaking benjamin,m,Russian Federation
